#protein_ID	protein_accession	Gene_ID	Gene_symbol
1944860535	XP_038052231	ECB-GENE-25452538	LOC119724963
1944860538	XP_038052232	ECB-GENE-25452538	LOC119724963
1944860877	XP_038052338	ECB-GENE-25452547	LOC119725045
1944861119	XP_038052415	ECB-GENE-25452557	LOC119725127
1944861161	XP_038052427	ECB-GENE-25452562	LOC119725138
1944861200	XP_038052439	ECB-GENE-25452567	LOC119725151
1944861267	XP_038052461	ECB-GENE-25452579	LOC119725172
1944861293	XP_038052469	ECB-GENE-25452589	LOC119725181
1944861316	XP_038052477	ECB-GENE-25452594	LOC119725188
1944861326	XP_038052480	ECB-GENE-25452599	LOC119725192
1944861608	XP_038052562	ECB-GENE-25452624	LOC119725276
1944861614	XP_038052563	ECB-GENE-25452624	LOC119725276
1944861618	XP_038052564	ECB-GENE-25452624	LOC119725276
1944861620	XP_038052565	ECB-GENE-25452624	LOC119725276
1944861624	XP_038052566	ECB-GENE-25452624	LOC119725276
1944861628	XP_038052567	ECB-GENE-25452624	LOC119725276
1944861631	XP_038052568	ECB-GENE-25452639	LOC119725278
1944861634	XP_038052569	ECB-GENE-25452639	LOC119725278
1944861640	XP_038052572	ECB-GENE-25452646	LOC119725280
1944861642	XP_038052573	ECB-GENE-25452646	LOC119725280
1944861645	XP_038052574	ECB-GENE-25452646	LOC119725280
1944861648	XP_038052575	ECB-GENE-25452655	LOC119725281
1944861651	XP_038052576	ECB-GENE-25452660	LOC119725282
1944861654	XP_038052577	ECB-GENE-25452660	LOC119725282
1944861660	XP_038052579	ECB-GENE-25452667	LOC119725284
1944861701	XP_038052592	ECB-GENE-25452677	LOC119725290
1944861704	XP_038052593	ECB-GENE-25452677	LOC119725290
1944861707	XP_038052594	ECB-GENE-25452684	LOC119725292
1944861713	XP_038052596	ECB-GENE-25452689	LOC119725294
1944861720	XP_038052598	ECB-GENE-25452694	LOC119725296
1944861723	XP_038052599	ECB-GENE-25452694	LOC119725296
1944861726	XP_038052600	ECB-GENE-25452701	LOC119725297
1944861729	XP_038052601	ECB-GENE-25452701	LOC119725297
1944861732	XP_038052602	ECB-GENE-25452708	LOC119725298
1944861735	XP_038052603	ECB-GENE-25452713	LOC119725299
1944861738	XP_038052604	ECB-GENE-25452713	LOC119725299
1944861858	XP_038052646	ECB-GENE-25452725	LOC119725327
1944861891	XP_038052657	ECB-GENE-25452734	LOC119725335
1944861907	XP_038052662	ECB-GENE-25452739	LOC119725338
1944861960	XP_038052681	ECB-GENE-25452756	LOC119725355
1944861962	XP_038052682	ECB-GENE-25452761	LOC119725356
1944861987	XP_038052692	ECB-GENE-25452766	LOC119725361
1944861989	XP_038052693	ECB-GENE-25452766	LOC119725361
1944861991	XP_038052694	ECB-GENE-25452773	LOC119725362
1944861993	XP_038052695	ECB-GENE-25452773	LOC119725362
1944862107	XP_038052745	ECB-GENE-25452797	LOC119725412
1944862373	XP_038052833	ECB-GENE-25452815	LOC119725500
1944862386	XP_038052837	ECB-GENE-25452820	LOC119725503
1944862389	XP_038052838	ECB-GENE-25452820	LOC119725503
1944862392	XP_038052839	ECB-GENE-25452820	LOC119725503
1944862395	XP_038052840	ECB-GENE-25452820	LOC119725503
1944862398	XP_038052841	ECB-GENE-25452820	LOC119725503
1944862401	XP_038052842	ECB-GENE-25452820	LOC119725503
1944862404	XP_038052843	ECB-GENE-25452820	LOC119725503
1944862407	XP_038052845	ECB-GENE-25452837	LOC119725505
1944862411	XP_038052846	ECB-GENE-25452837	LOC119725505
1944862485	XP_038052866	ECB-GENE-25452844	LOC119725520
1944862489	XP_038052867	ECB-GENE-25452844	LOC119725520
1944862493	XP_038052868	ECB-GENE-25452851	LOC119725521
1944862497	XP_038052869	ECB-GENE-25452851	LOC119725521
1944862504	XP_038052872	ECB-GENE-25452858	LOC119725523
1944862543	XP_038052884	ECB-GENE-25452863	LOC119725531
1944862547	XP_038052885	ECB-GENE-25452868	LOC119725532
1944862551	XP_038052886	ECB-GENE-25452878	LOC119725534
1944862555	XP_038052887	ECB-GENE-25452878	LOC119725534
1944862558	XP_038052888	ECB-GENE-25452878	LOC119725534
1944862561	XP_038052889	ECB-GENE-25452878	LOC119725534
1944862565	XP_038052890	ECB-GENE-25452878	LOC119725534
1944862570	XP_038052892	ECB-GENE-25452878	LOC119725534
1944862574	XP_038052893	ECB-GENE-25452893	LOC119725535
1944862614	XP_038052904	ECB-GENE-25452903	LOC119725544
1944862628	XP_038052908	ECB-GENE-25452908	LOC119725547
1944862632	XP_038052909	ECB-GENE-25452913	LOC119725548
1944862674	XP_038052922	ECB-GENE-25452918	LOC119725555
1944862677	XP_038052923	ECB-GENE-25452918	LOC119725555
1944862680	XP_038052924	ECB-GENE-25452918	LOC119725555
1944862683	XP_038052925	ECB-GENE-25452918	LOC119725555
1944862687	XP_038052926	ECB-GENE-25452918	LOC119725555
1944862691	XP_038052927	ECB-GENE-25452918	LOC119725555
1944862695	XP_038052928	ECB-GENE-25452918	LOC119725555
1944862699	XP_038052930	ECB-GENE-25452918	LOC119725555
1944862703	XP_038052931	ECB-GENE-25452918	LOC119725555
1944862715	XP_038052934	ECB-GENE-25452946	LOC119725558
1944862719	XP_038052935	ECB-GENE-25452946	LOC119725558
1944862723	XP_038052936	ECB-GENE-25452953	LOC119725559
1944862727	XP_038052937	ECB-GENE-25452958	LOC119725560
1944862786	XP_038052956	ECB-GENE-25452970	LOC119725567
1944862796	XP_038052959	ECB-GENE-25452975	LOC119725570
1944862799	XP_038052961	ECB-GENE-25452980	LOC119725571
1944862802	XP_038052962	ECB-GENE-25452980	LOC119725571
1944862810	XP_038052964	ECB-GENE-25452987	LOC119725573
1944862814	XP_038052965	ECB-GENE-25452992	LOC119725574
1944862818	XP_038052966	ECB-GENE-25452997	LOC119725575
1944862822	XP_038052967	ECB-GENE-25453002	LOC119725576
1944862830	XP_038052969	ECB-GENE-25453007	LOC119725579
1944862840	XP_038052973	ECB-GENE-25453012	LOC119725581
1944862875	XP_038052985	ECB-GENE-25453022	LOC119725592
1944862880	XP_038052986	ECB-GENE-25453022	LOC119725592
1944862886	XP_038052989	ECB-GENE-25453030	LOC119725594
1944862889	XP_038052990	ECB-GENE-25453030	LOC119725594
1944862913	XP_038052997	ECB-GENE-25453037	LOC119725602
1944862917	XP_038052998	ECB-GENE-25453037	LOC119725602
1944862921	XP_038052999	ECB-GENE-25453037	LOC119725602
1944862924	XP_038053000	ECB-GENE-25453037	LOC119725602
1944862927	XP_038053001	ECB-GENE-25453037	LOC119725602
1944862931	XP_038053002	ECB-GENE-25453037	LOC119725602
1944862935	XP_038053003	ECB-GENE-25453037	LOC119725602
1944862974	XP_038053017	ECB-GENE-25453054	LOC119725611
1944862986	XP_038053021	ECB-GENE-25453059	LOC119725615
1944862989	XP_038053022	ECB-GENE-25453059	LOC119725615
1944863025	XP_038053035	ECB-GENE-25453076	LOC119725628
1944863126	XP_038053067	ECB-GENE-25453081	LOC119725654
1944863130	XP_038053068	ECB-GENE-25453081	LOC119725654
1944863184	XP_038053084	ECB-GENE-25453088	LOC119725663
1944863186	XP_038053085	ECB-GENE-25453088	LOC119725663
1944863188	XP_038053086	ECB-GENE-25453095	LOC119725664
1944863208	XP_038053096	ECB-GENE-25453100	LOC119725670
1944863280	XP_038053123	ECB-GENE-25453112	LOC119725673
1944863293	XP_038053128	ECB-GENE-25453117	LOC119725678
1944863300	XP_038053130	ECB-GENE-25453122	LOC119725680
1944863303	XP_038053131	ECB-GENE-25453127	LOC119725682
1944863333	XP_038053139	ECB-GENE-25453132	LOC119725688
1944863336	XP_038053140	ECB-GENE-25453132	LOC119725688
1944863340	XP_038053141	ECB-GENE-25453132	LOC119725688
1944863366	XP_038053146	ECB-GENE-25453141	LOC119725693
1944863381	XP_038053152	ECB-GENE-25453145	LOC119725697
1944863406	XP_038053158	ECB-GENE-25453150	LOC119725701
1944863434	XP_038053166	ECB-GENE-25453155	LOC119725705
1944863452	XP_038053172	ECB-GENE-25453160	LOC119725710
1944863456	XP_038053173	ECB-GENE-25453160	LOC119725710
1944863460	XP_038053174	ECB-GENE-25453167	LOC119725711
1944863502	XP_038053185	ECB-GENE-25453172	LOC119725717
1944863506	XP_038053186	ECB-GENE-25453177	LOC119725718
1944863510	XP_038053187	ECB-GENE-25453177	LOC119725718
1944863514	XP_038053188	ECB-GENE-25453177	LOC119725718
1944863518	XP_038053189	ECB-GENE-25453177	LOC119725718
1944863522	XP_038053190	ECB-GENE-25453188	LOC119725719
1944863526	XP_038053191	ECB-GENE-25453188	LOC119725719
1944863615	XP_038053221	ECB-GENE-25453200	LOC119725740
1944863626	XP_038053224	ECB-GENE-25453205	LOC119725744
1944863712	XP_038053251	ECB-GENE-25453217	LOC119725762
1944863746	XP_038053263	ECB-GENE-25453222	LOC119725768
1944863778	XP_038053272	ECB-GENE-25453236	LOC119725776
1944863782	XP_038053273	ECB-GENE-25453241	LOC119725777
1944863801	XP_038053278	ECB-GENE-25453246	LOC119725780
1944863805	XP_038053280	ECB-GENE-25453251	LOC119725781
1944863809	XP_038053281	ECB-GENE-25453251	LOC119725781
1944863888	XP_038053303	ECB-GENE-25453258	LOC119725798
1944863924	XP_038053313	ECB-GENE-25453263	LOC119725806
1944863928	XP_038053314	ECB-GENE-25453263	LOC119725806
1944863932	XP_038053315	ECB-GENE-25453263	LOC119725806
1944863936	XP_038053316	ECB-GENE-25453272	LOC119725808
1944863940	XP_038053317	ECB-GENE-25453277	LOC119725809
1944863960	XP_038053324	ECB-GENE-25453282	LOC119725813
1944863970	XP_038053327	ECB-GENE-25453287	LOC119725815
1944863982	XP_038053330	ECB-GENE-25453293	LOC119725820
1944863985	XP_038053331	ECB-GENE-25453293	LOC119725820
1944863988	XP_038053332	ECB-GENE-25453293	LOC119725820
1944863992	XP_038053333	ECB-GENE-25453293	LOC119725820
1944864019	XP_038053342	ECB-GENE-25453304	LOC119725825
1944864045	XP_038053349	ECB-GENE-25453309	LOC119725832
1944864049	XP_038053351	ECB-GENE-25453314	LOC119725834
1944864053	XP_038053352	ECB-GENE-25453314	LOC119725834
1944864055	XP_038053353	ECB-GENE-25453321	LOC119725835
1944864057	XP_038053354	ECB-GENE-25453321	LOC119725835
1944864137	XP_038053378	ECB-GENE-25453328	LOC119725858
1944864245	XP_038053407	ECB-GENE-25453333	LOC119725883
1944864252	XP_038053410	ECB-GENE-25453338	LOC119725885
1944864297	XP_038053421	ECB-GENE-25453343	LOC119725899
1944864300	XP_038053422	ECB-GENE-25453348	LOC119725900
1944864302	XP_038053423	ECB-GENE-25453348	LOC119725900
1944864305	XP_038053424	ECB-GENE-25453348	LOC119725900
1944864308	XP_038053425	ECB-GENE-25453348	LOC119725900
1944864311	XP_038053426	ECB-GENE-25453348	LOC119725900
1944864315	XP_038053427	ECB-GENE-25453348	LOC119725900
1944864321	XP_038053429	ECB-GENE-25453363	LOC119725903
1944864324	XP_038053430	ECB-GENE-25453363	LOC119725903
1944864327	XP_038053431	ECB-GENE-25453363	LOC119725903
1944864330	XP_038053432	ECB-GENE-25453363	LOC119725903
1944864333	XP_038053433	ECB-GENE-25453363	LOC119725903
1944864337	XP_038053434	ECB-GENE-25453363	LOC119725903
1944864364	XP_038053441	ECB-GENE-25453378	LOC119725907
1944864368	XP_038053443	ECB-GENE-25453378	LOC119725907
1944864372	XP_038053444	ECB-GENE-25453378	LOC119725907
1944864375	XP_038053445	ECB-GENE-25453378	LOC119725907
1944864378	XP_038053446	ECB-GENE-25453378	LOC119725907
1944864380	XP_038053447	ECB-GENE-25453391	LOC119725908
1944864383	XP_038053448	ECB-GENE-25453391	LOC119725908
1944864388	XP_038053450	ECB-GENE-25453398	LOC119725910
1944864390	XP_038053451	ECB-GENE-25453403	LOC119725911
1944864392	XP_038053452	ECB-GENE-25453403	LOC119725911
1944864394	XP_038053453	ECB-GENE-25453410	LOC119725913
1944864396	XP_038053454	ECB-GENE-25453410	LOC119725913
1944864398	XP_038053455	ECB-GENE-25453410	LOC119725913
1944864400	XP_038053456	ECB-GENE-25453410	LOC119725913
1944864411	XP_038053457	ECB-GENE-25453421	LOC119725919
1944864414	XP_038053458	ECB-GENE-25453421	LOC119725919
1944864417	XP_038053459	ECB-GENE-25453421	LOC119725919
1944864420	XP_038053460	ECB-GENE-25453430	LOC119725920
1944864471	XP_038053472	ECB-GENE-25453435	LOC119725930
1944864508	XP_038053486	ECB-GENE-25453440	LOC119725940
1944864511	XP_038053487	ECB-GENE-25453440	LOC119725940
1944864514	XP_038053488	ECB-GENE-25453440	LOC119725940
1944865063	XP_038053658	ECB-GENE-25453463	LOC119726121
1944865104	XP_038053670	ECB-GENE-25453468	LOC119726130
1944865108	XP_038053671	ECB-GENE-25453468	LOC119726130
1944865112	XP_038053672	ECB-GENE-25453468	LOC119726130
1944865115	XP_038053673	ECB-GENE-25453468	LOC119726130
1944865118	XP_038053674	ECB-GENE-25453468	LOC119726130
1944865121	XP_038053676	ECB-GENE-25453468	LOC119726130
1944865128	XP_038053678	ECB-GENE-25453483	LOC119726133
1944865421	XP_038053738	ECB-GENE-25453495	LOC119726210
1944865424	XP_038053739	ECB-GENE-25453500	LOC119726211
1944865440	XP_038053745	ECB-GENE-25453505	LOC119726214
1944865445	XP_038053746	ECB-GENE-25453505	LOC119726214
1944865448	XP_038053747	ECB-GENE-25453505	LOC119726214
1944865452	XP_038053748	ECB-GENE-25453505	LOC119726214
1944865455	XP_038053749	ECB-GENE-25453505	LOC119726214
1944865458	XP_038053750	ECB-GENE-25453505	LOC119726214
1944865461	XP_038053751	ECB-GENE-25453520	LOC119726215
1944865464	XP_038053752	ECB-GENE-25453525	LOC119726216
1944865468	XP_038053753	ECB-GENE-25453530	LOC119726217
1944865472	XP_038053754	ECB-GENE-25453530	LOC119726217
1944865487	XP_038053757	ECB-GENE-25453537	LOC119726222
1944865491	XP_038053758	ECB-GENE-25453537	LOC119726222
1944865495	XP_038053759	ECB-GENE-25453544	LOC119726223
1944865499	XP_038053760	ECB-GENE-25453544	LOC119726223
1944865502	XP_038053761	ECB-GENE-25453544	LOC119726223
1944865505	XP_038053762	ECB-GENE-25453544	LOC119726223
1944865508	XP_038053763	ECB-GENE-25453544	LOC119726223
1944865514	XP_038053765	ECB-GENE-25453557	LOC119726225
1944865517	XP_038053766	ECB-GENE-25453567	LOC119726227
1944865520	XP_038053767	ECB-GENE-25453567	LOC119726227
1944865525	XP_038053768	ECB-GENE-25453567	LOC119726227
1944865530	XP_038053769	ECB-GENE-25453567	LOC119726227
1944865533	XP_038053771	ECB-GENE-25453567	LOC119726227
1944865537	XP_038053772	ECB-GENE-25453567	LOC119726227
1944865541	XP_038053773	ECB-GENE-25453567	LOC119726227
1944865545	XP_038053774	ECB-GENE-25453584	LOC119726228
1944865549	XP_038053775	ECB-GENE-25453589	LOC119726229
1944865553	XP_038053776	ECB-GENE-25453594	LOC119726230
1944865570	XP_038053783	ECB-GENE-25453599	LOC119726236
1944865574	XP_038053784	ECB-GENE-25453599	LOC119726236
1944865577	XP_038053785	ECB-GENE-25453599	LOC119726236
1944865580	XP_038053786	ECB-GENE-25453608	LOC119726237
1944865592	XP_038053789	ECB-GENE-25453613	LOC119726240
1944865595	XP_038053790	ECB-GENE-25453613	LOC119726240
1944865602	XP_038053792	ECB-GENE-25453625	LOC119726243
1944865605	XP_038053793	ECB-GENE-25453625	LOC119726243
1944865609	XP_038053794	ECB-GENE-25453625	LOC119726243
1944865612	XP_038053796	ECB-GENE-25453625	LOC119726243
1944865631	XP_038053801	ECB-GENE-25453636	LOC119726246
1944865638	XP_038053802	ECB-GENE-25453641	LOC119726248
1944865646	XP_038053804	ECB-GENE-25453646	LOC119726251
1944865650	XP_038053805	ECB-GENE-25453646	LOC119726251
1944865680	XP_038053815	ECB-GENE-25453658	LOC119726259
1944865687	XP_038053817	ECB-GENE-25453663	LOC119726261
1944865702	XP_038053822	ECB-GENE-25453668	LOC119726264
1944865706	XP_038053823	ECB-GENE-25453668	LOC119726264
1944865715	XP_038053825	ECB-GENE-25453675	LOC119726268
1944865720	XP_038053826	ECB-GENE-25453675	LOC119726268
1944865724	XP_038053827	ECB-GENE-25453675	LOC119726268
1944865728	XP_038053828	ECB-GENE-25453691	LOC119726270
1944865733	XP_038053830	ECB-GENE-25453696	LOC119726271
1944865756	XP_038053835	ECB-GENE-25453701	LOC119726273
1944865760	XP_038053836	ECB-GENE-25453706	LOC119726274
1944865764	XP_038053837	ECB-GENE-25453711	LOC119726275
1944865773	XP_038053841	ECB-GENE-25453716	LOC119726277
1944865778	XP_038053842	ECB-GENE-25453716	LOC119726277
1944865782	XP_038053843	ECB-GENE-25453716	LOC119726277
1944865786	XP_038053844	ECB-GENE-25453716	LOC119726277
1944865789	XP_038053845	ECB-GENE-25453716	LOC119726277
1944865792	XP_038053846	ECB-GENE-25453716	LOC119726277
1944865808	XP_038053850	ECB-GENE-25453750	LOC119726282
1944865812	XP_038053852	ECB-GENE-25453755	LOC119726283
1944865816	XP_038053853	ECB-GENE-25453760	LOC119726284
1944865820	XP_038053854	ECB-GENE-25453760	LOC119726284
1944865824	XP_038053855	ECB-GENE-25453767	LOC119726285
1944865827	XP_038053856	ECB-GENE-25453772	LOC119726286
1944865831	XP_038053857	ECB-GENE-25453772	LOC119726286
1944865834	XP_038053858	ECB-GENE-25453772	LOC119726286
1944865837	XP_038053859	ECB-GENE-25453772	LOC119726286
1944865868	XP_038053867	ECB-GENE-25453783	LOC119726297
1944865875	XP_038053870	ECB-GENE-25453788	LOC119726300
1944865884	XP_038053873	ECB-GENE-25453793	LOC119726304
1944865887	XP_038053874	ECB-GENE-25453793	LOC119726304
1944865890	XP_038053875	ECB-GENE-25453793	LOC119726304
1944865893	XP_038053876	ECB-GENE-25453793	LOC119726304
1944865896	XP_038053878	ECB-GENE-25453793	LOC119726304
1944865899	XP_038053879	ECB-GENE-25453793	LOC119726304
1944865903	XP_038053880	ECB-GENE-25453793	LOC119726304
1944865906	XP_038053881	ECB-GENE-25453793	LOC119726304
1944865909	XP_038053882	ECB-GENE-25453793	LOC119726304
1944865912	XP_038053883	ECB-GENE-25453814	LOC119726305
1944865915	XP_038053884	ECB-GENE-25453819	LOC119726306
1944865918	XP_038053885	ECB-GENE-25453819	LOC119726306
1944865921	XP_038053886	ECB-GENE-25453819	LOC119726306
1944866171	XP_038053993	ECB-GENE-25453839	LOC119726410
1944866223	XP_038054017	ECB-GENE-25453844	LOC119726436
1944866227	XP_038054019	ECB-GENE-25453860	LOC119726439
1944866229	XP_038054020	ECB-GENE-25453865	LOC119726440
1944866231	XP_038054022	ECB-GENE-25453870	LOC119726441
1944866240	XP_038054025	ECB-GENE-25453875	LOC119726444
1944866242	XP_038054026	ECB-GENE-25453875	LOC119726444
1944866244	XP_038054027	ECB-GENE-25453875	LOC119726444
1944866246	XP_038054028	ECB-GENE-25453875	LOC119726444
1944866254	XP_038054032	ECB-GENE-25453886	LOC119726447
1944866256	XP_038054033	ECB-GENE-25453891	LOC119726448
1944866258	XP_038054034	ECB-GENE-25453891	LOC119726448
1944866260	XP_038054035	ECB-GENE-25453898	LOC119726449
1944866262	XP_038054036	ECB-GENE-25453898	LOC119726449
1944866264	XP_038054037	ECB-GENE-25453898	LOC119726449
1944866266	XP_038054038	ECB-GENE-25453898	LOC119726449
1944866392	XP_038054086	ECB-GENE-25453909	LOC119726455
1944866394	XP_038054087	ECB-GENE-25453914	LOC119726456
1944866396	XP_038054088	ECB-GENE-25453914	LOC119726456
1944866400	XP_038054090	ECB-GENE-25453921	LOC119726459
1944866437	XP_038054101	ECB-GENE-25453926	LOC119726471
1944866441	XP_038054102	ECB-GENE-25453926	LOC119726471
1944866451	XP_038054106	ECB-GENE-25453933	LOC119726474
1944866464	XP_038054110	ECB-GENE-25453937	LOC119726477
1944866468	XP_038054111	ECB-GENE-25453937	LOC119726477
1944866512	XP_038054124	ECB-GENE-25453944	LOC119726487
1944866516	XP_038054125	ECB-GENE-25453944	LOC119726487
1944866519	XP_038054126	ECB-GENE-25453944	LOC119726487
1944866545	XP_038054136	ECB-GENE-25453954	LOC119726497
1944866547	XP_038054138	ECB-GENE-25453954	LOC119726497
1944866555	XP_038054142	ECB-GENE-25453961	LOC119726501
1944866567	XP_038054145	ECB-GENE-25453966	LOC119726503
1944866570	XP_038054146	ECB-GENE-25453966	LOC119726503
1944866574	XP_038054147	ECB-GENE-25453966	LOC119726503
1944866576	XP_038054148	ECB-GENE-25453975	LOC119726505
1944866580	XP_038054150	ECB-GENE-25453980	LOC119726506
1944866583	XP_038054151	ECB-GENE-25453980	LOC119726506
1944866587	XP_038054152	ECB-GENE-25453980	LOC119726506
1944866589	XP_038054153	ECB-GENE-25453980	LOC119726506
1944866592	XP_038054154	ECB-GENE-25453980	LOC119726506
1944866595	XP_038054155	ECB-GENE-25453980	LOC119726506
1944866598	XP_038054156	ECB-GENE-25453995	LOC119726507
1944866602	XP_038054157	ECB-GENE-25453995	LOC119726507
1944866605	XP_038054158	ECB-GENE-25454002	LOC119726508
1944866608	XP_038054160	ECB-GENE-25454002	LOC119726508
1944866628	XP_038054166	ECB-GENE-25454014	LOC119726516
1944866646	XP_038054172	ECB-GENE-25454019	LOC119726519
1944866650	XP_038054173	ECB-GENE-25454019	LOC119726519
1944866654	XP_038054174	ECB-GENE-25454019	LOC119726519
1944866695	XP_038054189	ECB-GENE-25454038	LOC119726534
1944866705	XP_038054193	ECB-GENE-25454043	LOC119726537
1944866713	XP_038054197	ECB-GENE-25454048	LOC119726540
1944866718	XP_038054199	ECB-GENE-25454053	LOC119726543
1944866726	XP_038054204	ECB-GENE-25454057	LOC119726545
1944866728	XP_038054205	ECB-GENE-25454057	LOC119726545
1944866755	XP_038054216	ECB-GENE-25454064	LOC119726555
1944866786	XP_038054231	ECB-GENE-25454069	LOC119726565
1944866788	XP_038054232	ECB-GENE-25454079	LOC119726567
1944866790	XP_038054233	ECB-GENE-25454084	LOC119726568
1944866792	XP_038054234	ECB-GENE-25454089	LOC119726569
1944866796	XP_038054236	ECB-GENE-25454094	LOC119726570
1944866837	XP_038054252	ECB-GENE-25454104	LOC119726590
1944866842	XP_038054254	ECB-GENE-25454109	LOC119726592
1944866845	XP_038054256	ECB-GENE-25454109	LOC119726592
1944866848	XP_038054257	ECB-GENE-25454109	LOC119726592
1944866851	XP_038054258	ECB-GENE-25454109	LOC119726592
1944866858	XP_038054260	ECB-GENE-25454120	LOC119726595
1944866862	XP_038054261	ECB-GENE-25454125	LOC119726596
1944866865	XP_038054262	ECB-GENE-25454125	LOC119726596
1944866868	XP_038054263	ECB-GENE-25454125	LOC119726596
1944866872	XP_038054264	ECB-GENE-25454125	LOC119726596
1944866887	XP_038054269	ECB-GENE-25454136	LOC119726601
